66,27038183,内陆飞鱼,P,40,2017-10-01 23:15:32,《夏洛特烦恼》《驴得水》《羞羞的铁拳》“开心麻花三部曲”，从室内舞台到大银幕，从布景到实景，三个创意十足的名称，走出了一条不一样的改编之路，从喜欢值来说，个人更喜欢《羞羞的铁拳》，话剧腔已经降到最低，对现实的架空也少了，对制作的依赖也更高，剧本创意不拘一格。,31
67,27038183,Pegasus,P,20,2017-09-30 15:03:52,大众刚需 符合一切之前的期待 一切剧作安排为了好笑 结果也就只有好笑了,57
68,27038183,你看起来很美味,P,50,2017-10-01 19:27:06,真的很好笑！！！演技也不错。艾伦真的好娘啊哈哈哈哈哈哈哈笑死,42
69,27038183,陆支羽,P,30,2017-09-28 13:20:09,3.5。1.肯用心创作，才能走得远，没有别的套路。2.男女互换身体虽为老梗，但开心麻花玩得挺带感，细节抓得好。2.上山修炼部分，剧作上略显别扭，笑点也有点刻意；但整体依然比《夏洛特烦恼》更有电影感。,58
70,27038183,水怪,P,20,2017-10-02 23:38:11,这片子不知道为什么在相交前作的情况下，应该是追加了很大的投资，但整体看上去特别廉价，大概是人员费用的泡沫吧。内地的喜剧片如果只是追求这种逗笑的桥段，而非从剧本和人物内核上去努力，基本又会进入长期的尴尬喜剧陷阱了。,24
72,27038183,双喜,P,50,2017-09-25 21:39:19,可以说是秒杀这两年所有的喜剧片，一起去的朋友之前看简介其实挺不屑的，“都是老梗了，没什么料的”，但看的过程中不断被打脸，因为这部电影真的非常“不套路”！笑到腹肌抽筋！,93
73,27038183,29°,P,40,2017-10-02 23:28:22,从头笑到尾，合格了。不需要给我讲道理我就是去开心的,32
74,27038183,芦哲峰,P,30,2017-09-30 18:21:01,万年老梗结出新笑果，演员有功力，笑点很密集。,29
75,27038183,mlln,P,40,2017-10-01 17:13:18,沈腾一说话我就想笑。,53
76,27038183,无心听雨,P,20,2017-10-05 21:09:09,真的不觉得这部电影值10亿票房 不好笑也不娱乐,47
77,27038183,江湖骗子舔江湖骗子,P,50,2017-10-01 20:44:06,插曲《从前有座山》是谁写得呀，怎么那么好听呢？是衣湿吗？【电影4星，前半段笑点密集，演员演技很赞。,13
78,27038183,方枪枪,P,30,2017-09-30 11:01:22,虽然身体互换的创意比较老套，但的确很有喜剧表达上的优势，尤其又是拳击这样戏剧张力很足的料打底，而且关键这又是开心麻花擅长的那一类题材，在逗观众开心上这个团队还是厉害，关键还很自然，比《缝纫机乐队》笑果更好。3.5,30
79,27038183,徐小亮儿,P,20,2017-10-02 16:33:07,"“我这么卖力地表演，你丫儿快笑呀，不笑不是正常人！”
各种一惊一乍，装疯卖傻，胡拼乱凑，七荤八素，比《驴得水》《你的名字》差了N个《夏洛特烦恼》。上次消费《一剪梅》，这次尬拼《好运来》，下次会是哪位老人民艺术家呢？",38
80,27038183,乐謭,P,50,2017-09-30 00:02:27,国产喜剧做成这样真的很棒，包袱和梗都特别多，用得特别妙，全程笑了无数次。虽然是男女换身的题材但是不老套，不低俗，开心麻花确实功力深厚，艾伦和马丽这两位演得也真的不错，沈腾真的太妙了，太出彩了，五星推荐。,84
81,27038183,河狸,P,30,2017-09-30 21:42:49,三星半。如果没有《夏洛特烦恼》和《驴得水》，本片也许会给四星，但是因为有了前两部作品，所以这第三部就显得有些诚意不足，笑点密集但是刻意，不如《夏洛》的笑点随着剧情水到渠成，煽情和反思又不及《驴得水》，故事结构甚至还不如《一念天堂》。,19
82,27038183,Allie,P,40,2017-09-30 14:33:03,没有夏洛笑点密集，但还是超过了我的期待值。特别老套的男女互换的点子，也能玩的很新鲜很嗨，麻花真的很厉害。喜欢一剪梅夫妇的穿越客串。为马丽打call。,18
